"-rw-r--r--,3,oozie,hdfs,4031772,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/hadoop-common-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,4031772,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hcatalog/hadoop-common-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3973351,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/hbase-shaded-netty-2.1.0.jar"
"-rw-r--r--,3,oozie,hdfs,3973351,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/hbase-shaded-netty-2.1.0.jar"
"-rw-r--r--,3,oozie,hdfs,3973351,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive2/hbase-shaded-netty-2.1.0.jar"
"-rw-r--r--,3,oozie,hdfs,3955990,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/bcprov-jdk15on-1.58.jar"
"-rw-r--r--,3,oozie,hdfs,3954430,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/kafka_2.11-0.8.2.1.jar"
"-rw-r--r--,3,oozie,hdfs,3902754,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/hbase-shaded-miscellaneous-2.1.0.jar"
"-rw-r--r--,3,oozie,hdfs,3902754,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/hbase-shaded-miscellaneous-2.1.0.jar"
"-rw-r--r--,3,oozie,hdfs,3902754,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive2/hbase-shaded-miscellaneous-2.1.0.jar"
"-rw-r--r--,3,oozie,hdfs,3780056,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/netty-all-4.1.17.Final.jar"
"-rw-r--r--,3,oozie,hdfs,3780056,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/netty-all-4.1.17.Final.jar"
"-rw-r--r--,3,oozie,hdfs,3780056,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/netty-all-4.1.17.Final.jar"
"-rw-r--r--,3,oozie,hdfs,3780056,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive2/netty-all-4.1.17.Final.jar"
"-rw-r--r--,3,oozie,hdfs,3522616,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/shapeless_2.11-2.3.2.jar"
"-rw-r--r--,3,oozie,hdfs,3522616,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/shapeless_2.11-2.3.2.jar"
"-rw-r--r--,3,oozie,hdfs,3519262,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/calcite-core-1.2.0-incubating.jar"
"-rw-r--r--,3,oozie,hdfs,3519262,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/calcite-core-1.2.0-incubating.jar"
"-rw-r--r--,3,oozie,hdfs,3500456,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/gcs-connector-1.9.0.3.0.0.0-1634-shaded.jar"
"-rw-r--r--,3,oozie,hdfs,3500456,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/gcs-connector-1.9.0.3.0.0.0-1634-shaded.jar"
"-rw-r--r--,3,oozie,hdfs,3500456,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/distcp/gcs-connector-1.9.0.3.0.0.0-1634-shaded.jar"
"-rw-r--r--,3,oozie,hdfs,3500456,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/mapreduce-streaming/gcs-connector-1.9.0.3.0.0.0-1634-shaded.jar"
"-rw-r--r--,3,oozie,hdfs,3224708,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/derby-10.12.1.1.jar"
"-rw-r--r--,3,oozie,hdfs,3221383,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/hbase-protocol-2.0.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3221383,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/hbase-protocol-2.0.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3221383,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive2/hbase-protocol-2.0.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3097487,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/hadoop-yarn-api-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3097487,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/hadoop-yarn-api-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3097487,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/hadoop-yarn-api-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3097487,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/hadoop-yarn-api-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,3097487,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hcatalog/hadoop-yarn-api-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,yarn-ats,hdfs,2931644,2021-10-25,07:06,/atsv2/hbase/data/data/default/prod.timelineservice.application/7fe20c63196bbe174964321b6e0bfca6/i/64aa5392b0d241a48c6a878c700fc376"
"-rw-r--r--,3,oozie,hdfs,2902942,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/bcprov-jdk15on-1.52.jar"
"-rw-r--r--,3,oozie,hdfs,2831358,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/derby-10.10.1.1.jar"
"-rw-r--r--,3,oozie,hdfs,2831358,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/derby-10.10.1.1.jar"
"-rw-r--r--,3,oozie,hdfs,2814261,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/hadoop-yarn-common-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2814261,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/hadoop-yarn-common-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2814261,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/hadoop-yarn-common-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2814261,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/hadoop-yarn-common-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2814261,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hcatalog/hadoop-yarn-common-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2796935,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/parquet-hadoop-bundle-1.6.0.jar"
"-rw-r--r--,3,oozie,hdfs,2796935,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/parquet-hadoop-bundle-1.6.0.jar"
"-rw-r--r--,3,oozie,hdfs,2423138,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/curator-client-2.12.0.jar"
"-rw-r--r--,3,oozie,hdfs,2382241,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/spark-network-common_2.11-2.3.1.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2382127,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/spark-network-common_2.11-2.3.1.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2333186,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/zstd-jni-1.3.2-2.jar"
"-rw-r--r--,3,oozie,hdfs,2333186,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/zstd-jni-1.3.2-2.jar"
"-rw-r--r--,3,oozie,hdfs,2310271,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/ecj-4.4.2.jar"
"-rw-r--r--,3,oozie,hdfs,2310271,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/ecj-4.4.2.jar"
"-rw-r--r--,3,oozie,hdfs,2310271,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive2/ecj-4.4.2.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/distcp/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/sqoop/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/oozie/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/mapreduce-streaming/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive2/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2308517,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hcatalog/guava-19.0.jar"
"-rw-r--r--,3,oozie,hdfs,2275047,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/netty-all-4.0.52.Final.jar"
"-rw-r--r--,3,oozie,hdfs,2275047,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hcatalog/netty-all-4.0.52.Final.jar"
"-rw-r--r--,3,yarn-ats,hdfs,2200388,2021-10-22,07:52,/atsv2/hbase/data/data/default/prod.timelineservice.flowrun/c08e0f7fa3e35449fef241d40d0af477/i/f3bfd1aabe6c4c96922aa8e55e98b2ee"
"-rw-r--r--,3,oozie,hdfs,2189117,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/guava-14.0.1.jar"
"-rw-r--r--,3,oozie,hdfs,2189117,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/guava-14.0.1.jar"
"-rw-r--r--,3,oozie,hdfs,2172705,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/hadoop-yarn-server-resourcemanager-3.1.0.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2171390,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/spark-streaming_2.11-2.3.1.3.0.0.0-1634.jar"
"-rw-r--r--,3,oozie,hdfs,2171388,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/spark-streaming_2.11-2.3.1.3.0.0.0-1634.jar"
"-rwxr-xr-x,3,accumulo,hdfs,2047244,2021-10-25,06:03,/user/accumulo/.Trash/Current/apps/accumulo/data/wal/hdp-7-w.us-central1-a.c.qp-hadoop-discover-2021-01.internal+9997/edefd561-ab02-4144-b390-836d16ee29b9"
"-rw-r--r--,3,oozie,hdfs,2046361,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/jets3t-0.9.4.jar"
"-rw-r--r--,3,oozie,hdfs,2046361,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/jets3t-0.9.4.jar"
"-rw-r--r--,3,oozie,hdfs,2035066,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/commons-math3-3.4.1.jar"
"-rw-r--r--,3,oozie,hdfs,2035066,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark/commons-math3-3.4.1.jar"
"-rw-r--r--,3,oozie,hdfs,2016766,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/datanucleus-core-4.1.17.jar"
"-rw-r--r--,3,oozie,hdfs,2016766,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/datanucleus-core-4.1.17.jar"
"-rw-r--r--,3,oozie,hdfs,2016766,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive2/datanucleus-core-4.1.17.jar"
"-rw-r--r--,3,oozie,hdfs,2009163,2021-08-23,12:20,/user/oozie/share/lib/lib_20210823121933/spark_orig/datanucleus-core-4.1.6.jar"
"-rw-r--r--,3,oozie,hdfs,1997485,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/pig/ant-1.9.1.jar"
"-rw-r--r--,3,oozie,hdfs,1997485,2021-08-23,12:19,/user/oozie/share/lib/lib_20210823121933/hive/ant-1.9.1.jar"
